ensembl_gene_id	n_pubmed_ids
ENSG00000156313	128
ENSG00000156345	27
ENSG00000156374	41
ENSG00000156381	8
ENSG00000156384	14
ENSG00000156395	14
ENSG00000156398	19
ENSG00000156411	13
ENSG00000156413	39
ENSG00000156414	12
ENSG00000156427	47
ENSG00000156453	28
ENSG00000156463	21
ENSG00000156466	34
ENSG00000156467	34
ENSG00000156469	25
ENSG00000156471	23
ENSG00000156475	108
ENSG00000156482	69
ENSG00000156486	8
ENSG00000156500	7
ENSG00000156502	34
ENSG00000156504	19
ENSG00000156508	274
ENSG00000156509	10
ENSG00000156510	21
ENSG00000156515	110
ENSG00000156521	17
ENSG00000156531	52
ENSG00000156535	62
ENSG00000156564	14
ENSG00000156574	98
ENSG00000156575	11
ENSG00000156587	53
ENSG00000156599	26
ENSG00000156603	47
ENSG00000156639	19
ENSG00000156642	19
ENSG00000156650	51
ENSG00000156671	10
ENSG00000156675	53
ENSG00000156687	14
ENSG00000156689	6
ENSG00000156697	38
ENSG00000156709	248
ENSG00000156711	76
ENSG00000156735	42
ENSG00000156738	134
ENSG00000156787	12
ENSG00000156795	15
ENSG00000156802	49
ENSG00000156804	56
ENSG00000156831	37
ENSG00000156853	11
ENSG00000156858	19
ENSG00000156860	24
ENSG00000156869	4
ENSG00000156873	33
ENSG00000156875	7
ENSG00000156876	32
ENSG00000156885	12
ENSG00000156886	20
ENSG00000156920	8
ENSG00000156925	36
ENSG00000156928	18
ENSG00000156931	18
ENSG00000156958	12
ENSG00000156959	5
ENSG00000156966	7
ENSG00000156968	10
ENSG00000156970	210
ENSG00000156973	37
ENSG00000156976	57
ENSG00000156983	23
ENSG00000156990	14
ENSG00000157005	102
ENSG00000157014	12
ENSG00000157017	792
ENSG00000157020	67
ENSG00000157036	16
ENSG00000157045	16
ENSG00000157060	5
ENSG00000157064	36
ENSG00000157077	46
ENSG00000157087	64
ENSG00000157093	8
ENSG00000157103	61
ENSG00000157106	62
ENSG00000157107	28
ENSG00000157110	32
ENSG00000157111	11
ENSG00000157119	13
ENSG00000157131	43
ENSG00000157150	63
ENSG00000157152	47
ENSG00000157168	448
ENSG00000157181	15
ENSG00000157184	89
ENSG00000157191	26
ENSG00000157193	91
ENSG00000157211	2
ENSG00000157212	53
ENSG00000157214	16
ENSG00000157216	28
ENSG00000157219	41
ENSG00000157224	35
ENSG00000157227	486
ENSG00000157240	51
ENSG00000157259	25
ENSG00000157303	11
ENSG00000157315	6
ENSG00000157322	11
ENSG00000157326	36
ENSG00000157330	4
ENSG00000157335	5
ENSG00000157343	6
ENSG00000157349	36
ENSG00000157350	20
ENSG00000157353	9
ENSG00000157368	35
ENSG00000157379	18
ENSG00000157388	80
ENSG00000157399	24
ENSG00000157404	990
ENSG00000157423	17
ENSG00000157426	10
ENSG00000157429	14
ENSG00000157445	25
ENSG00000157450	55
ENSG00000157456	67
ENSG00000157470	6
ENSG00000157483	37
ENSG00000157500	91
ENSG00000157502	9
ENSG00000157510	12
ENSG00000157514	67
ENSG00000157538	17
ENSG00000157540	169
ENSG00000157542	61
ENSG00000157551	29
ENSG00000157554	381
ENSG00000157557	118
ENSG00000157570	18
ENSG00000157578	11
ENSG00000157593	20
ENSG00000157600	10
ENSG00000157601	184
ENSG00000157613	43
ENSG00000157617	10
ENSG00000157625	54
ENSG00000157637	9
ENSG00000157653	9
ENSG00000157654	20
ENSG00000157657	11
ENSG00000157680	16
ENSG00000157693	13
ENSG00000157703	4
ENSG00000157734	10
ENSG00000157741	14
ENSG00000157764	1981
ENSG00000157765	47
ENSG00000157766	143
ENSG00000157778	18
ENSG00000157782	26
ENSG00000157796	22
ENSG00000157800	12
ENSG00000157823	24
ENSG00000157827	39
ENSG00000157833	8
ENSG00000157837	23
ENSG00000157851	33
ENSG00000157856	12
ENSG00000157869	24
ENSG00000157870	15
ENSG00000157873	114
ENSG00000157881	21
ENSG00000157884	7
ENSG00000157890	9
ENSG00000157895	23
ENSG00000157911	32
ENSG00000157916	26
ENSG00000157927	25
ENSG00000157933	126
ENSG00000157954	37
ENSG00000157978	54
ENSG00000157985	32
ENSG00000157992	9
ENSG00000157999	5
ENSG00000158006	13
ENSG00000158008	12
ENSG00000158014	29
ENSG00000158019	57
ENSG00000158022	70
ENSG00000158023	19
ENSG00000158042	24
ENSG00000158050	32
ENSG00000158055	35
ENSG00000158062	20
ENSG00000158077	11
ENSG00000158079	13
ENSG00000158089	26
ENSG00000158092	212
ENSG00000158104	22
ENSG00000158106	12
ENSG00000158109	6
ENSG00000158113	2
ENSG00000158122	9
ENSG00000158125	124
ENSG00000158156	11
ENSG00000158158	34
ENSG00000158161	25
ENSG00000158163	10
ENSG00000158164	15
ENSG00000158169	138
ENSG00000158186	39
ENSG00000158195	100
ENSG00000158201	13
ENSG00000158220	14
ENSG00000158234	21
ENSG00000158246	11
ENSG00000158258	25
ENSG00000158270	23
ENSG00000158286	10
ENSG00000158290	133
ENSG00000158292	10
ENSG00000158296	26
ENSG00000158301	30
ENSG00000158315	17
ENSG00000158321	55
ENSG00000158352	11
ENSG00000158373	38
ENSG00000158402	206
ENSG00000158406	90
ENSG00000158411	22
ENSG00000158417	59
ENSG00000158423	9
ENSG00000158427	8
ENSG00000158428	7
ENSG00000158435	20
ENSG00000158445	65
ENSG00000158457	16
ENSG00000158458	19
ENSG00000158467	20
ENSG00000158470	23
ENSG00000158473	175
ENSG00000158477	98
ENSG00000158480	32
ENSG00000158481	59
ENSG00000158483	5
ENSG00000158485	54
ENSG00000158486	11
ENSG00000158488	36
ENSG00000158497	7
ENSG00000158516	24
ENSG00000158517	157
ENSG00000158525	13
ENSG00000158526	13
ENSG00000158528	33
ENSG00000158545	32
ENSG00000158552	21
ENSG00000158553	3
ENSG00000158555	15
ENSG00000158560	56
ENSG00000158571	23
ENSG00000158578	56
ENSG00000158604	26
ENSG00000158615	27
ENSG00000158623	49
ENSG00000158636	59
ENSG00000158639	9
ENSG00000158669	19
ENSG00000158683	14
ENSG00000158691	11
ENSG00000158710	72
ENSG00000158711	36
ENSG00000158714	11
ENSG00000158715	24
ENSG00000158716	29
ENSG00000158717	14
ENSG00000158747	29
ENSG00000158748	75
ENSG00000158764	10
ENSG00000158769	132
ENSG00000158773	151
ENSG00000158786	9
ENSG00000158792	10
ENSG00000158793	22
ENSG00000158796	26
ENSG00000158805	12
ENSG00000158806	17
ENSG00000158813	101
ENSG00000158815	26
ENSG00000158816	4
ENSG00000158825	93
ENSG00000158828	331
ENSG00000158850	30
ENSG00000158856	36
ENSG00000158859	113
ENSG00000158863	11
ENSG00000158864	68
ENSG00000158865	11
ENSG00000158869	57
ENSG00000158874	161
ENSG00000158882	17
ENSG00000158887	148
ENSG00000158901	6
ENSG00000158941	132
ENSG00000158955	29
ENSG00000158966	11
ENSG00000158985	18
ENSG00000158987	32
ENSG00000159023	124
ENSG00000159055	28
ENSG00000159063	29
ENSG00000159069	44
ENSG00000159079	22
ENSG00000159082	59
ENSG00000159086	25
ENSG00000159110	105
ENSG00000159111	32
ENSG00000159128	97
ENSG00000159131	58
ENSG00000159140	70
ENSG00000159147	16
ENSG00000159164	45
ENSG00000159166	16
ENSG00000159167	94
ENSG00000159173	47
ENSG00000159176	38
ENSG00000159182	4
ENSG00000159184	101
ENSG00000159189	74
ENSG00000159197	84
ENSG00000159199	29
ENSG00000159200	109
ENSG00000159202	31
ENSG00000159208	14
ENSG00000159210	47
ENSG00000159212	17
ENSG00000159214	7
ENSG00000159216	648
ENSG00000159217	141
ENSG00000159224	81
ENSG00000159228	87
ENSG00000159231	53
ENSG00000159248	30
ENSG00000159251	176
ENSG00000159256	32
ENSG00000159259	68
ENSG00000159261	38
ENSG00000159263	50
ENSG00000159267	48
ENSG00000159289	9
ENSG00000159307	24
ENSG00000159314	10
ENSG00000159322	22
ENSG00000159335	26
ENSG00000159337	14
ENSG00000159339	143
ENSG00000159346	213
ENSG00000159348	31
ENSG00000159352	207
ENSG00000159363	93
ENSG00000159374	8
ENSG00000159377	105
ENSG00000159387	8
ENSG00000159388	97
ENSG00000159398	11
ENSG00000159399	149
ENSG00000159403	56
ENSG00000159409	15
ENSG00000159423	25
ENSG00000159433	17
ENSG00000159445	24
ENSG00000159450	21
ENSG00000159455	6
ENSG00000159459	54
ENSG00000159461	118
ENSG00000159479	40
ENSG00000159495	4
ENSG00000159496	9
ENSG00000159516	10
ENSG00000159527	23
ENSG00000159556	13
ENSG00000159579	12
ENSG00000159588	5
ENSG00000159592	12
ENSG00000159593	46
ENSG00000159596	5
ENSG00000159618	13
ENSG00000159625	9
ENSG00000159640	2473
ENSG00000159648	4
ENSG00000159650	8
ENSG00000159658	12
ENSG00000159674	23
ENSG00000159685	26
ENSG00000159692	190
ENSG00000159708	4
ENSG00000159713	13
ENSG00000159714	12
ENSG00000159720	56
ENSG00000159723	62
ENSG00000159733	8
ENSG00000159753	18
ENSG00000159761	2
ENSG00000159763	75
ENSG00000159784	9
ENSG00000159788	27
ENSG00000159792	19
ENSG00000159840	100
ENSG00000159842	33
ENSG00000159871	14
ENSG00000159873	14
ENSG00000159882	19
ENSG00000159884	8
ENSG00000159885	8
ENSG00000159899	84
ENSG00000159905	7
ENSG00000159915	7
ENSG00000159917	8
ENSG00000159921	102
ENSG00000159958	82
ENSG00000159961	10
ENSG00000160007	61
ENSG00000160013	96
ENSG00000160014	193
ENSG00000160049	71
ENSG00000160050	19
ENSG00000160051	7
ENSG00000160055	6
ENSG00000160058	15
ENSG00000160062	16
ENSG00000160072	44
ENSG00000160075	24
ENSG00000160087	22
ENSG00000160094	6
ENSG00000160097	159
ENSG00000160111	14
ENSG00000160113	22
ENSG00000160117	13
ENSG00000160124	10
ENSG00000160131	21
ENSG00000160145	64
ENSG00000160161	25
ENSG00000160179	139
ENSG00000160180	134
ENSG00000160181	70
ENSG00000160182	149
ENSG00000160183	51
ENSG00000160185	43
ENSG00000160188	14
ENSG00000160190	9
ENSG00000160191	33
ENSG00000160193	26
ENSG00000160194	33
ENSG00000160199	49
ENSG00000160200	353
ENSG00000160201	127
ENSG00000160202	174
ENSG00000160207	12
ENSG00000160208	62
ENSG00000160209	43
ENSG00000160211	338
ENSG00000160213	104
ENSG00000160214	31
ENSG00000160216	23
ENSG00000160218	27
ENSG00000160219	17
ENSG00000160221	30
ENSG00000160223	64
ENSG00000160224	175
ENSG00000160226	25
ENSG00000160229	5
ENSG00000160233	11
ENSG00000160255	476
ENSG00000160256	20
ENSG00000160271	53
ENSG00000160282	22
ENSG00000160284	16
ENSG00000160285	39
ENSG00000160293	106
ENSG00000160294	51
ENSG00000160298	9
ENSG00000160299	83
ENSG00000160305	22
ENSG00000160307	365
ENSG00000160310	42
ENSG00000160318	5
ENSG00000160321	8
ENSG00000160323	415
ENSG00000160325	12
ENSG00000160326	15
ENSG00000160336	8
ENSG00000160339	98
ENSG00000160345	8
ENSG00000160349	48
ENSG00000160352	7
ENSG00000160360	42
ENSG00000160392	11
ENSG00000160396	12
ENSG00000160401	4
ENSG00000160404	44
ENSG00000160408	11
ENSG00000160410	29
ENSG00000160439	19
ENSG00000160445	14
ENSG00000160446	12
ENSG00000160447	27
ENSG00000160460	24
ENSG00000160469	24
ENSG00000160471	9
ENSG00000160472	5
ENSG00000160505	23
ENSG00000160539	7
ENSG00000160551	51
ENSG00000160563	34
ENSG00000160570	17
ENSG00000160584	43
ENSG00000160588	11
ENSG00000160593	12
ENSG00000160602	29
ENSG00000160606	5
ENSG00000160613	48
ENSG00000160633	89
ENSG00000160654	110
ENSG00000160678	108
ENSG00000160679	36
ENSG00000160683	97
ENSG00000160685	47
ENSG00000160688	23
ENSG00000160691	472
ENSG00000160695	44
ENSG00000160703	38
ENSG00000160710	258
ENSG00000160712	370
ENSG00000160714	26
ENSG00000160716	116
ENSG00000160741	58
ENSG00000160746	30
ENSG00000160752	66
ENSG00000160753	16
ENSG00000160767	13
ENSG00000160781	11
ENSG00000160783	30
ENSG00000160785	14
ENSG00000160789	697
ENSG00000160791	1477
ENSG00000160796	15
ENSG00000160799	17
ENSG00000160801	153
ENSG00000160803	32
ENSG00000160808	43
ENSG00000160813	7
ENSG00000160818	21
ENSG00000160838	3
ENSG00000160856	87
ENSG00000160862	119
ENSG00000160867	208
ENSG00000160868	800
ENSG00000160870	102
ENSG00000160877	48
ENSG00000160882	106
ENSG00000160883	27
ENSG00000160886	13
ENSG00000160888	12
ENSG00000160908	12
ENSG00000160917	45
ENSG00000160932	24
ENSG00000160948	66
ENSG00000160949	26
ENSG00000160951	54
ENSG00000160953	15
ENSG00000160957	94
ENSG00000160959	9
ENSG00000160961	14
ENSG00000160963	14
ENSG00000160972	24
ENSG00000160973	37
ENSG00000160991	25
ENSG00000160993	12
ENSG00000160994	5
ENSG00000160999	31
ENSG00000161010	10
ENSG00000161011	536
ENSG00000161013	28
ENSG00000161016	76
ENSG00000161021	60
ENSG00000161031	28
ENSG00000161036	29
ENSG00000161040	16
ENSG00000161048	18
ENSG00000161055	43
ENSG00000161057	153
ENSG00000161082	7
ENSG00000161091	8
ENSG00000161133	7
ENSG00000161179	11
ENSG00000161180	13
ENSG00000161202	88
ENSG00000161203	147
ENSG00000161204	25
ENSG00000161217	31
ENSG00000161243	16
ENSG00000161249	23
ENSG00000161265	16
ENSG00000161267	22
ENSG00000161270	136
ENSG00000161277	11
ENSG00000161281	24
ENSG00000161298	11
ENSG00000161328	4
ENSG00000161381	19
ENSG00000161395	19
ENSG00000161405	81
ENSG00000161509	87
ENSG00000161513	33
ENSG00000161526	37
ENSG00000161533	45
ENSG00000161542	34
ENSG00000161544	64
ENSG00000161547	193
ENSG00000161551	6
ENSG00000161558	9
ENSG00000161594	11
ENSG00000161609	14
ENSG00000161610	117
ENSG00000161618	19
ENSG00000161634	85
ENSG00000161638	380
ENSG00000161640	9
ENSG00000161642	16
ENSG00000161647	22
ENSG00000161649	12
ENSG00000161652	5
ENSG00000161653	28
ENSG00000161654	29
ENSG00000161664	10
ENSG00000161671	16
ENSG00000161677	15
ENSG00000161681	28
ENSG00000161682	7
ENSG00000161692	20
ENSG00000161714	35
ENSG00000161791	21
ENSG00000161798	138
ENSG00000161800	116
ENSG00000161807	3
ENSG00000161813	35
ENSG00000161835	17
ENSG00000161847	41
ENSG00000161849	13
ENSG00000161850	9
ENSG00000161860	12
ENSG00000161888	26
ENSG00000161896	11
ENSG00000161904	23
ENSG00000161905	188
ENSG00000161911	21
ENSG00000161914	5
ENSG00000161920	22
ENSG00000161921	145
ENSG00000161929	8
ENSG00000161939	5
ENSG00000161940	21
ENSG00000161944	44
ENSG00000161955	179
ENSG00000161956	79
ENSG00000161958	13
ENSG00000161960	126
ENSG00000161970	69
ENSG00000161973	7
ENSG00000161980	20
ENSG00000161981	11
ENSG00000161992	2
ENSG00000161996	12
ENSG00000161999	11
ENSG00000162004	8
ENSG00000162009	101
ENSG00000162032	18
ENSG00000162039	10
ENSG00000162040	6
ENSG00000162062	8
ENSG00000162063	34
ENSG00000162065	29
ENSG00000162066	11
ENSG00000162068	10
ENSG00000162069	4
ENSG00000162073	10
ENSG00000162076	11
ENSG00000162078	43
ENSG00000162086	9
ENSG00000162104	46
ENSG00000162105	50
ENSG00000162129	35
ENSG00000162139	53
ENSG00000162144	13
ENSG00000162148	10
ENSG00000162174	24
ENSG00000162188	26
ENSG00000162191	37
ENSG00000162194	7
ENSG00000162222	13
ENSG00000162227	32
ENSG00000162231	107
ENSG00000162236	56
ENSG00000162241	9
ENSG00000162244	57
ENSG00000162267	43
ENSG00000162298	115
ENSG00000162300	14
ENSG00000162302	42
ENSG00000162337	252
ENSG00000162341	39
ENSG00000162344	94
ENSG00000162365	10
ENSG00000162366	32
ENSG00000162367	123
ENSG00000162368	36
ENSG00000162373	15
ENSG00000162374	53
ENSG00000162377	19
ENSG00000162378	16
ENSG00000162383	15
ENSG00000162384	12
ENSG00000162385	61
ENSG00000162390	18
ENSG00000162391	12
ENSG00000162396	19
ENSG00000162398	3
ENSG00000162399	31
ENSG00000162402	40
ENSG00000162407	41
ENSG00000162408	31
ENSG00000162409	166
ENSG00000162413	16
ENSG00000162415	9
ENSG00000162419	26
ENSG00000162426	7
ENSG00000162430	36
ENSG00000162433	29
ENSG00000162434	345
ENSG00000162437	15
ENSG00000162438	47
ENSG00000162441	12
ENSG00000162444	6
ENSG00000162456	5
ENSG00000162458	36
ENSG00000162460	2
ENSG00000162461	5
ENSG00000162482	17
ENSG00000162490	13
ENSG00000162493	203
ENSG00000162494	3
ENSG00000162496	25
ENSG00000162510	29
ENSG00000162511	28
ENSG00000162512	55
ENSG00000162517	36
ENSG00000162520	10
ENSG00000162521	220
ENSG00000162522	14
ENSG00000162526	11
ENSG00000162542	6
ENSG00000162543	8
ENSG00000162545	10
ENSG00000162551	229
ENSG00000162552	98
ENSG00000162571	7
ENSG00000162572	36
ENSG00000162576	10
ENSG00000162585	24
ENSG00000162591	10
ENSG00000162592	12
ENSG00000162594	337
ENSG00000162595	58
ENSG00000162598	8
ENSG00000162599	62
ENSG00000162600	15
ENSG00000162601	24
ENSG00000162604	8
ENSG00000162607	60
ENSG00000162613	89
ENSG00000162614	30
ENSG00000162616	49
ENSG00000162618	18
ENSG00000162620	10
ENSG00000162621	3
ENSG00000162623	12
ENSG00000162624	28
ENSG00000162627	18
ENSG00000162630	19
ENSG00000162631	31
ENSG00000162636	10
ENSG00000162639	10
ENSG00000162641	11
ENSG00000162642	14
ENSG00000162643	11
ENSG00000162645	30
ENSG00000162650	11
ENSG00000162654	11
ENSG00000162664	33
ENSG00000162669	9
ENSG00000162670	25
ENSG00000162676	63
ENSG00000162687	17
ENSG00000162688	67
ENSG00000162692	527
ENSG00000162694	17
ENSG00000162695	29
ENSG00000162702	33
ENSG00000162704	38
ENSG00000162706	27
ENSG00000162711	520
ENSG00000162714	17
ENSG00000162722	10
ENSG00000162723	8
ENSG00000162727	2
ENSG00000162728	18
ENSG00000162729	33
ENSG00000162733	96
ENSG00000162734	87
ENSG00000162735	77
ENSG00000162736	143
ENSG00000162738	31
ENSG00000162739	48
ENSG00000162745	9
ENSG00000162746	9
ENSG00000162747	194
ENSG00000162753	3
ENSG00000162755	8
ENSG00000162757	5
ENSG00000162761	37
ENSG00000162763	8
ENSG00000162769	39
ENSG00000162771	7
ENSG00000162772	217
ENSG00000162775	51
ENSG00000162777	18
ENSG00000162779	8
ENSG00000162782	11
ENSG00000162783	21
ENSG00000162804	4
ENSG00000162813	10
ENSG00000162814	12
ENSG00000162817	7
ENSG00000162819	17
ENSG00000162825	1
ENSG00000162836	17
ENSG00000162843	5
ENSG00000162849	21
ENSG00000162851	34
ENSG00000162852	22
ENSG00000162869	14
ENSG00000162873	6
ENSG00000162877	10
ENSG00000162878	20
ENSG00000162881	15
ENSG00000162882	24
ENSG00000162885	17
ENSG00000162889	155
ENSG00000162891	70
ENSG00000162892	142
ENSG00000162894	24
ENSG00000162896	96
ENSG00000162897	16
ENSG00000162909	143
ENSG00000162910	20
ENSG00000162913	5
ENSG00000162923	57
ENSG00000162924	170
ENSG00000162927	22
ENSG00000162928	41
ENSG00000162929	9
ENSG00000162931	23
ENSG00000162944	7
ENSG00000162946	249
ENSG00000162949	12
ENSG00000162951	19
ENSG00000162959	28
ENSG00000162961	59
ENSG00000162971	9
ENSG00000162972	18
ENSG00000162975	7
ENSG00000162976	6
ENSG00000162980	13
ENSG00000162981	9
ENSG00000162989	46
ENSG00000162992	107
ENSG00000162994	9
ENSG00000162998	63
ENSG00000162999	19
ENSG00000163001	12
ENSG00000163002	30
ENSG00000163006	12
ENSG00000163012	9
ENSG00000163013	10
ENSG00000163017	89
ENSG00000163026	23
ENSG00000163029	37
ENSG00000163032	49
ENSG00000163040	11
ENSG00000163041	153
ENSG00000163046	4
ENSG00000163050	32
ENSG00000163053	9
ENSG00000163060	15
ENSG00000163064	35
ENSG00000163069	35
ENSG00000163071	12
ENSG00000163072	23
ENSG00000163075	7
ENSG00000163081	6
ENSG00000163082	9
ENSG00000163083	111
ENSG00000163092	16
ENSG00000163093	37
ENSG00000163098	17
ENSG00000163104	34
ENSG00000163106	34
ENSG00000163110	68
ENSG00000163114	23
ENSG00000163116	7
ENSG00000163121	5
ENSG00000163125	30
ENSG00000163126	10
ENSG00000163131	143
ENSG00000163132	134
ENSG00000163138	9
ENSG00000163141	17
ENSG00000163145	7
ENSG00000163154	44
ENSG00000163155	7
ENSG00000163156	18
ENSG00000163157	14
ENSG00000163159	34
ENSG00000163161	170
ENSG00000163162	17
ENSG00000163166	33
ENSG00000163170	16
ENSG00000163171	36
ENSG00000163191	82
ENSG00000163202	10
ENSG00000163206	15
ENSG00000163207	66
ENSG00000163209	40
ENSG00000163214	26
ENSG00000163216	15
ENSG00000163217	26
ENSG00000163218	12
ENSG00000163219	10
ENSG00000163220	418
ENSG00000163221	110
ENSG00000163235	221
ENSG00000163239	8
ENSG00000163249	14
ENSG00000163251	55
ENSG00000163254	45
ENSG00000163257	14
ENSG00000163263	4
ENSG00000163273	96
ENSG00000163281	56
ENSG00000163283	86
ENSG00000163285	24
ENSG00000163286	40
ENSG00000163288	57
ENSG00000163291	33
ENSG00000163293	6
ENSG00000163295	52
ENSG00000163297	59
ENSG00000163312	22
ENSG00000163319	19
ENSG00000163320	35
ENSG00000163322	43
ENSG00000163328	15
ENSG00000163331	7
ENSG00000163344	36
ENSG00000163346	36
ENSG00000163347	220
ENSG00000163348	42
ENSG00000163349	31
ENSG00000163352	8
ENSG00000163354	8
ENSG00000163357	8
ENSG00000163359	66
ENSG00000163362	16
ENSG00000163374	30
ENSG00000163376	11
ENSG00000163377	16
ENSG00000163378	21
ENSG00000163380	15
ENSG00000163382	21
ENSG00000163389	29
ENSG00000163393	6
ENSG00000163394	85
ENSG00000163395	5
ENSG00000163399	189
ENSG00000163406	44
ENSG00000163412	14
ENSG00000163421	48
ENSG00000163424	3
ENSG00000163428	10
ENSG00000163430	63
ENSG00000163431	23
ENSG00000163435	68
ENSG00000163440	7
ENSG00000163444	11
ENSG00000163449	7
ENSG00000163453	127
ENSG00000163462	16
ENSG00000163463	13
ENSG00000163464	205
ENSG00000163466	69
ENSG00000163467	10
ENSG00000163468	124
ENSG00000163472	20
ENSG00000163479	20
ENSG00000163481	27
ENSG00000163482	24
ENSG00000163485	119
ENSG00000163491	10
ENSG00000163492	12
ENSG00000163497	22
ENSG00000163499	12
ENSG00000163501	93
ENSG00000163507	127
ENSG00000163508	45
ENSG00000163510	30
ENSG00000163512	21
ENSG00000163513	493
ENSG00000163515	29
ENSG00000163516	23
ENSG00000163517	32
ENSG00000163518	34
ENSG00000163519	16
ENSG00000163520	42
ENSG00000163521	7
ENSG00000163527	37
ENSG00000163528	32
ENSG00000163530	18
ENSG00000163531	55
ENSG00000163534	19
ENSG00000163535	30
ENSG00000163536	56
ENSG00000163539	72
ENSG00000163541	36
ENSG00000163545	36
ENSG00000163554	130
ENSG00000163558	218
ENSG00000163563	31
ENSG00000163564	11
ENSG00000163565	143
ENSG00000163568	79
ENSG00000163576	4
ENSG00000163577	47
ENSG00000163581	90
ENSG00000163584	18
ENSG00000163586	130
ENSG00000163590	18
ENSG00000163596	11
ENSG00000163599	1047
ENSG00000163600	146
ENSG00000163602	48
ENSG00000163605	30
ENSG00000163606	53
ENSG00000163607	9
ENSG00000163608	16
ENSG00000163611	26
ENSG00000163617	4
ENSG00000163618	30
ENSG00000163623	24
ENSG00000163624	19
ENSG00000163625	38
ENSG00000163626	16
ENSG00000163629	114
ENSG00000163630	17
ENSG00000163631	518
ENSG00000163632	5
ENSG00000163633	7
ENSG00000163634	27
ENSG00000163635	89
ENSG00000163636	97
ENSG00000163637	19
ENSG00000163638	70
ENSG00000163644	32
ENSG00000163645	5
ENSG00000163646	28
ENSG00000163655	45
ENSG00000163659	23
ENSG00000163660	37
ENSG00000163661	329
ENSG00000163666	45
ENSG00000163673	11
ENSG00000163681	34
ENSG00000163682	73
ENSG00000163683	9
ENSG00000163684	24
ENSG00000163686	19
ENSG00000163687	31
ENSG00000163689	5
ENSG00000163694	18
