orf_id_a	orf_id_b	result	experiment	source
5345	10201	0.0	testing_y2h_v1	RRS
5363	70242	0.0	testing_y2h_v3	RRS
5363	70242	0.0	testing_y2h_v1	RRS
5367	11743	0.0	testing_y2h_v3	Lit_BM_13
5367	11743	0.0	testing_y2h_v1	Lit_BM_13
5367	11743	0.0	testing_y2h_v2	Lit_BM_13
5370	5492	0.0	testing_y2h_v2	test_space_y2h_v2
5370	8110	0.0	testing_y2h_v1	test_space_y2h_v1
5370	11130		testing_y2h_v2	test_space_y2h_v2
5370	70257	0.0	testing_y2h_v2	test_space_y2h_v2
5385	11301		testing_y2h_v3	RRS
5385	11301	0.0	testing_y2h_v1	RRS
5385	11301	0.0	testing_y2h_v2	RRS
5420	11818	0.0	testing_y2h_v3	test_space_y2h_v3
5469	53883	0.0	testing_y2h_v3	RRS
5469	53883	0.0	testing_y2h_v1	RRS
5469	53883	0.0	testing_y2h_v2	RRS
5473	7275	0.0	testing_y2h_v1	test_space_y2h_v1
5473	9640	0.0	testing_y2h_v1	test_space_y2h_v1
5473	11007	0.0	testing_y2h_v1	test_space_y2h_v1
5473	11738	0.0	testing_y2h_v3	test_space_y2h_v3
5473	12086	0.0	testing_y2h_v1	test_space_y2h_v1
5473	12705	0.0	testing_y2h_v1	test_space_y2h_v1
5473	54354	0.0	testing_y2h_v1	test_space_y2h_v1
5473	54354	0.0	testing_y2h_v3	test_space_y2h_v3
5473	54855		testing_y2h_v3	test_space_y2h_v3
5473	70633	0.0	testing_y2h_v2	test_space_y2h_v2
5473	70633	0.0	testing_y2h_v3	test_space_y2h_v3
5473	100015265	0.0	testing_y2h_v3	test_space_y2h_v3
5473	100015575	0.0	testing_y2h_v1	test_space_y2h_v1
5473	100015575	0.0	testing_y2h_v3	test_space_y2h_v3
5473	100016119		testing_y2h_v3	test_space_y2h_v3
5544	10923	0.0	testing_y2h_v3	RRS
5544	10923	0.0	testing_y2h_v1	RRS
5544	10923	0.0	testing_y2h_v2	RRS
5630	7085	0.0	testing_y2h_v3	RRS
5630	7085	0.0	testing_y2h_v1	RRS
5630	7085	0.0	testing_y2h_v2	RRS
5726	7138		testing_y2h_v3	test_space_y2h_v3
5838	11751	0.0	testing_y2h_v3	RRS
5838	11751	0.0	testing_y2h_v1	RRS
5838	11751	0.0	testing_y2h_v2	RRS
5868	13142	0.0	testing_y2h_v1	test_space_y2h_v1
5868	71191	0.0	testing_y2h_v3	test_space_y2h_v3
5929	70425	0.0	testing_y2h_v3	RRS
5929	70425		testing_y2h_v1	RRS
5929	70425		testing_y2h_v2	RRS
5942	53339	0.0	testing_y2h_v1	test_space_y2h_v1
5947	71642		testing_y2h_v3	RRS
5947	71642	0.0	testing_y2h_v1	RRS
5947	71642	0.0	testing_y2h_v2	RRS
6012	10961	0.0	testing_y2h_v3	Lit_BM_13
6012	10961	0.0	testing_y2h_v1	Lit_BM_13
6012	10961	0.0	testing_y2h_v2	Lit_BM_13
6012	11743	0.0	testing_y2h_v3	test_space_y2h_v3
6068	11126		testing_y2h_v3	test_space_y2h_v3
6068	13286	0.0	testing_y2h_v3	test_space_y2h_v3
6100	11300	0.0	testing_y2h_v3	test_space_y2h_v3
6210	9124	0.0	testing_y2h_v3	Lit_BM_13
6210	9124	0.0	testing_y2h_v1	Lit_BM_13
6210	9124	0.0	testing_y2h_v2	Lit_BM_13
6231	11707	0.0	testing_y2h_v2	test_space_y2h_v2
6231	12894		testing_y2h_v2	test_space_y2h_v2
6231	13286	0.0	testing_y2h_v2	test_space_y2h_v2
6231	100016069	0.0	testing_y2h_v1	test_space_y2h_v1
6240	6895	0.0	testing_y2h_v3	test_space_y2h_v3
6287	10190	0.0	testing_y2h_v3	Lit_BM_13
6287	10190	0.0	testing_y2h_v1	Lit_BM_13
6287	10190	0.0	testing_y2h_v2	Lit_BM_13
6297	10062	0.0	testing_y2h_v3	Lit_BM_13
6297	10062	0.0	testing_y2h_v1	Lit_BM_13
6297	10062	0.0	testing_y2h_v2	Lit_BM_13
6297	11743	0.0	testing_y2h_v3	Lit_BM_13
6297	11743	0.0	testing_y2h_v1	Lit_BM_13
6297	11743	0.0	testing_y2h_v2	Lit_BM_13
6306	11817	0.0	testing_y2h_v1	test_space_y2h_v1
6306	53053	0.0	testing_y2h_v2	test_space_y2h_v2
6306	53053	0.0	testing_y2h_v3	test_space_y2h_v3
6309	7699	0.0	testing_y2h_v3	Lit_BM_13
6309	7699	0.0	testing_y2h_v1	Lit_BM_13
6309	7699	0.0	testing_y2h_v2	Lit_BM_13
6319	10650	0.0	testing_y2h_v1	test_space_y2h_v1
6319	53053	0.0	testing_y2h_v1	test_space_y2h_v1
6326	11817	0.0	testing_y2h_v3	test_space_y2h_v3
6326	71258	0.0	testing_y2h_v3	test_space_y2h_v3
6336	70633	0.0	testing_y2h_v2	test_space_y2h_v2
6426	8961	0.0	testing_y2h_v3	RRS
6426	8961	0.0	testing_y2h_v1	RRS
6427	70423		testing_y2h_v3	test_space_y2h_v3
6446	7323		testing_y2h_v3	test_space_y2h_v3
6446	8110	0.0	testing_y2h_v3	test_space_y2h_v3
6446	11126		testing_y2h_v3	test_space_y2h_v3
6446	11748	0.0	testing_y2h_v3	test_space_y2h_v3
6446	12894		testing_y2h_v3	test_space_y2h_v3
6446	13071	0.0	testing_y2h_v3	test_space_y2h_v3
6446	52993		testing_y2h_v3	test_space_y2h_v3
6446	53726	0.0	testing_y2h_v3	test_space_y2h_v3
6446	54230	0.0	testing_y2h_v3	test_space_y2h_v3
6446	54579		testing_y2h_v3	test_space_y2h_v3
6446	55122		testing_y2h_v3	test_space_y2h_v3
6459	71962	0.0	testing_y2h_v3	RRS
6459	71962	0.0	testing_y2h_v1	RRS
6475	53128	0.0	testing_y2h_v3	RRS
6475	53128	0.0	testing_y2h_v1	RRS
6488	10823	0.0	testing_y2h_v3	test_space_y2h_v3
6514	54163	0.0	testing_y2h_v3	RRS
6514	54163	0.0	testing_y2h_v1	RRS
6514	54163	0.0	testing_y2h_v2	RRS
6592	11412		testing_y2h_v3	Lit_BM_13
6592	11412	0.0	testing_y2h_v1	Lit_BM_13
6592	11412	0.0	testing_y2h_v2	Lit_BM_13
6593	11723	0.0	testing_y2h_v1	test_space_y2h_v1
6593	100015630	0.0	testing_y2h_v3	test_space_y2h_v3
6595	12970	0.0	testing_y2h_v3	RRS
6595	12970	0.0	testing_y2h_v1	RRS
6595	12970	0.0	testing_y2h_v2	RRS
6600	71649	0.0	testing_y2h_v3	test_space_y2h_v3
6600	71649	0.0	testing_y2h_v3	Lit_BM_13
6600	71649	0.0	testing_y2h_v1	Lit_BM_13
6600	71649	0.0	testing_y2h_v2	Lit_BM_13
6606	71452	0.0	testing_y2h_v3	RRS
6606	71452	0.0	testing_y2h_v1	RRS
6650	9987	0.0	testing_y2h_v3	RRS
6650	9987	0.0	testing_y2h_v1	RRS
6660	10250	0.0	testing_y2h_v3	Lit_BM_13
6660	10250	0.0	testing_y2h_v1	Lit_BM_13
6660	10250	0.0	testing_y2h_v2	Lit_BM_13
6671	10711	1.0	testing_y2h_v1	test_space_y2h_v1
6671	10711	1.0	testing_y2h_v2	test_space_y2h_v2
6671	10711	1.0	testing_y2h_v3	Lit_BM_13
6671	10711	1.0	testing_y2h_v1	Lit_BM_13
6671	10711	1.0	testing_y2h_v2	Lit_BM_13
6671	13520	0.0	testing_y2h_v3	Lit_BM_13
6671	13520	0.0	testing_y2h_v1	Lit_BM_13
6671	13520	0.0	testing_y2h_v2	Lit_BM_13
6691	71423		testing_y2h_v3	test_space_y2h_v3
6693	70473	0.0	testing_y2h_v3	RRS
6693	70473	0.0	testing_y2h_v1	RRS
6693	70591	0.0	testing_y2h_v3	RRS
6693	70591	0.0	testing_y2h_v1	RRS
6693	70591	0.0	testing_y2h_v2	RRS
6699	53675	0.0	testing_y2h_v2	test_space_y2h_v2
6699	53675	0.0	testing_y2h_v3	test_space_y2h_v3
6708	7699	1.0	testing_y2h_v1	Lit_BM_13
6708	10352	0.0	testing_y2h_v3	test_space_y2h_v3
6708	11688	0.0	testing_y2h_v1	Lit_BM_13
6708	72146	0.0	testing_y2h_v3	RRS
6708	72146	1.0	testing_y2h_v1	RRS
6708	72146	1.0	testing_y2h_v2	RRS
6709	14441	0.0	testing_y2h_v3	Lit_BM_13
6709	14441	0.0	testing_y2h_v1	Lit_BM_13
6709	14441	0.0	testing_y2h_v2	Lit_BM_13
6710	10163	0.0	testing_y2h_v2	test_space_y2h_v2
6710	11163	0.0	testing_y2h_v3	test_space_y2h_v3
6710	71258	0.0	testing_y2h_v3	test_space_y2h_v3
6745	13142	0.0	testing_y2h_v3	RRS
6745	13142	0.0	testing_y2h_v1	RRS
6757	54489	0.0	testing_y2h_v3	RRS
6757	54489	0.0	testing_y2h_v1	RRS
6757	54489	0.0	testing_y2h_v2	RRS
6778	10102	0.0	testing_y2h_v1	test_space_y2h_v1
6778	52993		testing_y2h_v3	test_space_y2h_v3
6818	56479	0.0	testing_y2h_v3	RRS
6818	56479	0.0	testing_y2h_v1	RRS
6818	56479	0.0	testing_y2h_v2	RRS
6860	8717	0.0	testing_y2h_v3	RRS
6860	8717	0.0	testing_y2h_v1	RRS
6880	11723	0.0	testing_y2h_v3	test_space_y2h_v3
6884	11748	0.0	testing_y2h_v2	test_space_y2h_v2
6908	11512		testing_y2h_v3	RRS
6908	11512	0.0	testing_y2h_v1	RRS
6908	11512	0.0	testing_y2h_v2	RRS
6932	11738		testing_y2h_v3	test_space_y2h_v3
6932	71191		testing_y2h_v2	test_space_y2h_v2
6932	71201	0.0	testing_y2h_v2	test_space_y2h_v2
6944	10716	0.0	testing_y2h_v3	RRS
6944	10716	0.0	testing_y2h_v1	RRS
6944	10716	0.0	testing_y2h_v2	RRS
6953	9124	0.0	testing_y2h_v3	test_space_y2h_v3
6953	10864	0.0	testing_y2h_v3	test_space_y2h_v3
6953	11817	0.0	testing_y2h_v3	test_space_y2h_v3
6953	54003	0.0	testing_y2h_v3	test_space_y2h_v3
6953	54322	0.0	testing_y2h_v3	RRS
6953	54322	0.0	testing_y2h_v1	RRS
6953	54322	0.0	testing_y2h_v2	RRS
6953	55040	0.0	testing_y2h_v1	test_space_y2h_v1
6953	56366	0.0	testing_y2h_v3	test_space_y2h_v3
6971	71453	0.0	testing_y2h_v3	RRS
6971	71453	0.0	testing_y2h_v1	RRS
6976	10705	0.0	testing_y2h_v3	Lit_BM_13
6976	10705	0.0	testing_y2h_v1	Lit_BM_13
6976	10705	0.0	testing_y2h_v2	Lit_BM_13
6976	71184	0.0	testing_y2h_v3	Lit_BM_13
6976	71184	0.0	testing_y2h_v1	Lit_BM_13
6976	71184	0.0	testing_y2h_v2	Lit_BM_13
7037	70879	0.0	testing_y2h_v3	RRS
7037	70879	0.0	testing_y2h_v1	RRS
7037	70879	0.0	testing_y2h_v2	RRS
7055	9525	0.0	testing_y2h_v3	RRS
7055	9525	0.0	testing_y2h_v1	RRS
7055	9525	0.0	testing_y2h_v2	RRS
7055	11849	0.0	testing_y2h_v3	RRS
7055	11849	0.0	testing_y2h_v1	RRS
7081	10163	0.0	testing_y2h_v1	test_space_y2h_v1
7081	52987	0.0	testing_y2h_v1	test_space_y2h_v1
7081	71191		testing_y2h_v1	test_space_y2h_v1
7081	71258		testing_y2h_v1	test_space_y2h_v1
7081	71713	0.0	testing_y2h_v1	test_space_y2h_v1
7081	72182	0.0	testing_y2h_v1	test_space_y2h_v1
7108	10891	0.0	testing_y2h_v3	Lit_BM_13
7108	10891	0.0	testing_y2h_v1	Lit_BM_13
7108	10891	0.0	testing_y2h_v2	Lit_BM_13
7122	10876		testing_y2h_v3	test_space_y2h_v3
7141	12744	0.0	testing_y2h_v3	test_space_y2h_v3
7157	9124	0.0	testing_y2h_v3	Lit_BM_13
7157	9124	0.0	testing_y2h_v1	Lit_BM_13
7157	9124	0.0	testing_y2h_v2	Lit_BM_13
7233	12193	0.0	testing_y2h_v3	RRS
7233	12193	0.0	testing_y2h_v1	RRS
7258	100015481		testing_y2h_v1	test_space_y2h_v1
7276	10891	0.0	testing_y2h_v3	Lit_BM_13
7276	10891	0.0	testing_y2h_v1	Lit_BM_13
7276	10891	0.0	testing_y2h_v2	Lit_BM_13
7301	70257	0.0	testing_y2h_v2	test_space_y2h_v2
7312	71191	0.0	testing_y2h_v3	test_space_y2h_v3
7320	10163	0.0	testing_y2h_v2	test_space_y2h_v2
7320	12123	0.0	testing_y2h_v2	test_space_y2h_v2
7376	10864		testing_y2h_v3	test_space_y2h_v3
7376	11373	0.0	testing_y2h_v3	test_space_y2h_v3
7376	12368		testing_y2h_v3	test_space_y2h_v3
7376	54579		testing_y2h_v3	test_space_y2h_v3
7398	56472	0.0	testing_y2h_v3	RRS
7398	56472	0.0	testing_y2h_v1	RRS
7398	56472	0.0	testing_y2h_v2	RRS
7404	11067	0.0	testing_y2h_v2	test_space_y2h_v2
7408	11126		testing_y2h_v3	test_space_y2h_v3
7408	54230	0.0	testing_y2h_v3	test_space_y2h_v3
7408	71239	0.0	testing_y2h_v3	RRS
7408	71239	0.0	testing_y2h_v1	RRS
7436	71168	0.0	testing_y2h_v3	RRS
7436	71168	0.0	testing_y2h_v1	RRS
7436	71168	0.0	testing_y2h_v2	RRS
7438	11805		testing_y2h_v3	Lit_BM_13
7438	11805	0.0	testing_y2h_v1	Lit_BM_13
7438	11805	0.0	testing_y2h_v2	Lit_BM_13
7442	10163	0.0	testing_y2h_v3	Lit_BM_13
7442	10163	0.0	testing_y2h_v1	Lit_BM_13
7442	10163	0.0	testing_y2h_v2	Lit_BM_13
7442	11329	0.0	testing_y2h_v3	Lit_BM_13
7442	11329	0.0	testing_y2h_v1	Lit_BM_13
7442	11329	0.0	testing_y2h_v2	Lit_BM_13
7442	100069216	0.0	testing_y2h_v3	Lit_BM_13
7442	100069216	0.0	testing_y2h_v1	Lit_BM_13
7442	100069216	0.0	testing_y2h_v2	Lit_BM_13
7451	11805		testing_y2h_v3	Lit_BM_13
7451	11805	0.0	testing_y2h_v1	Lit_BM_13
7451	11805	0.0	testing_y2h_v2	Lit_BM_13
7451	72189	0.0	testing_y2h_v3	RRS
7451	72189	0.0	testing_y2h_v1	RRS
7451	72189	0.0	testing_y2h_v2	RRS
7468	12368		testing_y2h_v3	RRS
7468	12368		testing_y2h_v1	RRS
7473	10959	0.0	testing_y2h_v3	RRS
7473	10959	0.0	testing_y2h_v1	RRS
7473	10959	0.0	testing_y2h_v2	RRS
7473	100016209	0.0	testing_y2h_v3	RRS
7473	100016209	0.0	testing_y2h_v1	RRS
7473	100016209	0.0	testing_y2h_v2	RRS
7477	13076	0.0	testing_y2h_v3	RRS
7477	13076	0.0	testing_y2h_v1	RRS
7477	13076	0.0	testing_y2h_v2	RRS
7515	53584		testing_y2h_v3	RRS
7515	53584	0.0	testing_y2h_v1	RRS
7536	11489	0.0	testing_y2h_v3	RRS
7536	11489	0.0	testing_y2h_v1	RRS
7537	11723	0.0	testing_y2h_v3	test_space_y2h_v3
7541	10568		testing_y2h_v3	RRS
7541	10568		testing_y2h_v1	RRS
7541	56075	1.0	testing_y2h_v1	test_space_y2h_v1
7547	11126		testing_y2h_v1	test_space_y2h_v1
7564	53448		testing_y2h_v3	RRS
7564	53448	0.0	testing_y2h_v1	RRS
7564	53448	0.0	testing_y2h_v2	RRS
7580	71724	0.0	testing_y2h_v3	RRS
7580	71724	0.0	testing_y2h_v1	RRS
7586	11751	0.0	testing_y2h_v3	test_space_y2h_v3
7605	8400	0.0	testing_y2h_v3	test_space_y2h_v3
7605	11163	0.0	testing_y2h_v3	test_space_y2h_v3
7605	11738	0.0	testing_y2h_v3	test_space_y2h_v3
7605	11743	0.0	testing_y2h_v3	test_space_y2h_v3
7605	11817	0.0	testing_y2h_v3	test_space_y2h_v3
7605	55891	0.0	testing_y2h_v3	RRS
7605	55891	0.0	testing_y2h_v1	RRS
7605	71174	0.0	testing_y2h_v3	test_space_y2h_v3
7605	71258	0.0	testing_y2h_v3	test_space_y2h_v3
7605	71415	0.0	testing_y2h_v3	test_space_y2h_v3
7605	71894	0.0	testing_y2h_v3	test_space_y2h_v3
7622	10288	0.0	testing_y2h_v3	RRS
7622	10288	0.0	testing_y2h_v1	RRS
7622	10288	0.0	testing_y2h_v2	RRS
7623	72003	0.0	testing_y2h_v3	RRS
7623	72003	0.0	testing_y2h_v1	RRS
7623	72003	0.0	testing_y2h_v2	RRS
7644	12086	0.0	testing_y2h_v3	RRS
7644	12086	0.0	testing_y2h_v1	RRS
7647	53447	0.0	testing_y2h_v3	RRS
7647	53447	0.0	testing_y2h_v1	RRS
7677	8400	0.0	testing_y2h_v1	test_space_y2h_v1
7682	8167	0.0	testing_y2h_v1	test_space_y2h_v1
7682	8400	0.0	testing_y2h_v1	test_space_y2h_v1
7682	10163	0.0	testing_y2h_v1	test_space_y2h_v1
7682	11788	0.0	testing_y2h_v1	test_space_y2h_v1
7682	53053	0.0	testing_y2h_v1	test_space_y2h_v1
7682	54017	0.0	testing_y2h_v1	test_space_y2h_v1
7682	71060	0.0	testing_y2h_v1	test_space_y2h_v1
7682	71174		testing_y2h_v1	test_space_y2h_v1
7714	10140	0.0	testing_y2h_v3	RRS
7714	10140	0.0	testing_y2h_v1	RRS
7714	10140	0.0	testing_y2h_v2	RRS
7750	11661	0.0	testing_y2h_v3	RRS
7750	11661	0.0	testing_y2h_v1	RRS
7750	11661	0.0	testing_y2h_v2	RRS
7750	71367	0.0	testing_y2h_v3	RRS
7750	71367	0.0	testing_y2h_v1	RRS
7750	71367	0.0	testing_y2h_v2	RRS
7804	10279	0.0	testing_y2h_v3	RRS
7804	10279	0.0	testing_y2h_v1	RRS
7878	53011	0.0	testing_y2h_v3	RRS
7878	53011	0.0	testing_y2h_v1	RRS
7878	53011	0.0	testing_y2h_v2	RRS
7898	11256	0.0	testing_y2h_v3	Lit_BM_13
7898	11256	0.0	testing_y2h_v1	Lit_BM_13
7898	11256	0.0	testing_y2h_v2	Lit_BM_13
7953	72036	0.0	testing_y2h_v3	Lit_BM_13
7953	72036	0.0	testing_y2h_v1	Lit_BM_13
7953	72036	0.0	testing_y2h_v2	Lit_BM_13
7954	8400	0.0	testing_y2h_v1	test_space_y2h_v1
7954	8400	0.0	testing_y2h_v2	test_space_y2h_v2
7954	55254	0.0	testing_y2h_v2	test_space_y2h_v2
7959	70300	0.0	testing_y2h_v3	Lit_BM_13
7959	70300	0.0	testing_y2h_v1	Lit_BM_13
7959	70300	0.0	testing_y2h_v2	Lit_BM_13
7972	54855	0.0	testing_y2h_v3	RRS
7972	54855	0.0	testing_y2h_v1	RRS
7972	71914	0.0	testing_y2h_v3	RRS
7972	71914	0.0	testing_y2h_v1	RRS
7972	71914	0.0	testing_y2h_v2	RRS
7982	72182	0.0	testing_y2h_v3	RRS
7982	72182	0.0	testing_y2h_v1	RRS
7986	13303		testing_y2h_v3	test_space_y2h_v3
8001	11259		testing_y2h_v3	test_space_y2h_v3
8001	12185	0.0	testing_y2h_v3	test_space_y2h_v3
8001	12368		testing_y2h_v3	test_space_y2h_v3
8001	52993	0.0	testing_y2h_v3	test_space_y2h_v3
8001	70423		testing_y2h_v3	test_space_y2h_v3
8010	8367	0.0	testing_y2h_v3	Lit_BM_13
8010	8367	0.0	testing_y2h_v1	Lit_BM_13
8010	8367	0.0	testing_y2h_v2	Lit_BM_13
8010	9124	0.0	testing_y2h_v3	Lit_BM_13
8010	9124	0.0	testing_y2h_v1	Lit_BM_13
8010	9124	0.0	testing_y2h_v2	Lit_BM_13
8010	10309	0.0	testing_y2h_v3	Lit_BM_13
8010	10309		testing_y2h_v1	Lit_BM_13
8010	10309		testing_y2h_v2	Lit_BM_13
8010	10576	0.0	testing_y2h_v3	Lit_BM_13
8010	10576	0.0	testing_y2h_v1	Lit_BM_13
8010	10576	0.0	testing_y2h_v2	Lit_BM_13
8010	11407	0.0	testing_y2h_v3	Lit_BM_13
8010	11407		testing_y2h_v1	Lit_BM_13
8010	11407		testing_y2h_v2	Lit_BM_13
8010	12889	0.0	testing_y2h_v3	Lit_BM_13
8010	12889		testing_y2h_v1	Lit_BM_13
8010	12889		testing_y2h_v2	Lit_BM_13
8010	13195	0.0	testing_y2h_v3	Lit_BM_13
8010	13195	0.0	testing_y2h_v1	Lit_BM_13
8010	13195	0.0	testing_y2h_v2	Lit_BM_13
8010	14117	0.0	testing_y2h_v3	Lit_BM_13
8010	14117	0.0	testing_y2h_v1	Lit_BM_13
8010	14117	0.0	testing_y2h_v2	Lit_BM_13
8010	71073	0.0	testing_y2h_v3	Lit_BM_13
8010	71073		testing_y2h_v1	Lit_BM_13
8010	71073		testing_y2h_v2	Lit_BM_13
8010	71249	0.0	testing_y2h_v3	Lit_BM_13
8010	71249		testing_y2h_v1	Lit_BM_13
8010	71249		testing_y2h_v2	Lit_BM_13
8020	70298	0.0	testing_y2h_v3	RRS
8020	70298	0.0	testing_y2h_v1	RRS
8028	11723	0.0	testing_y2h_v1	test_space_y2h_v1
8028	55569	0.0	testing_y2h_v1	test_space_y2h_v1
8219	10085	0.0	testing_y2h_v3	RRS
8219	10085	0.0	testing_y2h_v1	RRS
8245	56827	0.0	testing_y2h_v3	RRS
8245	56827	0.0	testing_y2h_v1	RRS
8306	70216	0.0	testing_y2h_v3	Lit_BM_13
8306	70216	0.0	testing_y2h_v1	Lit_BM_13
8306	70216	0.0	testing_y2h_v2	Lit_BM_13
8327	55307	1.0	testing_y2h_v3	test_space_y2h_v3
8494	11421	0.0	testing_y2h_v3	RRS
8494	11421	0.0	testing_y2h_v1	RRS
8494	11421	0.0	testing_y2h_v2	RRS
8527	100015559	0.0	testing_y2h_v3	RRS
8527	100015559	0.0	testing_y2h_v1	RRS
8563	100015985	0.0	testing_y2h_v3	test_space_y2h_v3
8637	55073		testing_y2h_v3	RRS
8637	55073	0.0	testing_y2h_v1	RRS
8773	11100	0.0	testing_y2h_v3	RRS
8773	11100	0.0	testing_y2h_v1	RRS
8773	11100	0.0	testing_y2h_v2	RRS
8773	100016103	0.0	testing_y2h_v3	RRS
8773	100016103	0.0	testing_y2h_v1	RRS
8808	12282	0.0	testing_y2h_v2	test_space_y2h_v2
8808	12624	1.0	testing_y2h_v2	test_space_y2h_v2
8808	70473	1.0	testing_y2h_v2	test_space_y2h_v2
8808	71469	0.0	testing_y2h_v3	RRS
8808	71469	0.0	testing_y2h_v1	RRS
8808	71469	0.0	testing_y2h_v2	RRS
8876	11723	0.0	testing_y2h_v3	test_space_y2h_v3
8876	11738	0.0	testing_y2h_v3	test_space_y2h_v3
8876	52993	0.0	testing_y2h_v3	test_space_y2h_v3
8876	100015985	0.0	testing_y2h_v3	test_space_y2h_v3
8878	12913	0.0	testing_y2h_v1	test_space_y2h_v1
8886	55569	0.0	testing_y2h_v3	Lit_BM_13
8886	55569	0.0	testing_y2h_v1	Lit_BM_13
8886	55569	0.0	testing_y2h_v2	Lit_BM_13
9063	53584		testing_y2h_v3	RRS
9063	53584	0.0	testing_y2h_v1	RRS
9063	53584	0.0	testing_y2h_v2	RRS
9130	11340	0.0	testing_y2h_v3	Lit_BM_13
9130	11340	0.0	testing_y2h_v1	Lit_BM_13
9130	11340	0.0	testing_y2h_v2	Lit_BM_13
9154	12976	0.0	testing_y2h_v3	RRS
9154	12976	0.0	testing_y2h_v1	RRS
9157	11788	0.0	testing_y2h_v2	test_space_y2h_v2
9157	12624	1.0	testing_y2h_v2	test_space_y2h_v2
9281	100069229		testing_y2h_v3	RRS
9281	100069229		testing_y2h_v1	RRS
9281	100069229		testing_y2h_v2	RRS
9296	11439	0.0	testing_y2h_v3	RRS
9296	11439	0.0	testing_y2h_v1	RRS
9298	10961	0.0	testing_y2h_v3	RRS
9298	10961	0.0	testing_y2h_v1	RRS
9298	10961	0.0	testing_y2h_v2	RRS
9453	9550	0.0	testing_y2h_v2	test_space_y2h_v2
9453	9999	0.0	testing_y2h_v2	test_space_y2h_v2
9453	10163	0.0	testing_y2h_v2	test_space_y2h_v2
9453	10842	0.0	testing_y2h_v2	test_space_y2h_v2
9453	70473	0.0	testing_y2h_v2	test_space_y2h_v2
9462	70488	0.0	testing_y2h_v3	RRS
9462	70488	0.0	testing_y2h_v1	RRS
9462	70488	0.0	testing_y2h_v2	RRS
9464	10891	0.0	testing_y2h_v3	RRS
9464	10891	0.0	testing_y2h_v1	RRS
9496	10939		testing_y2h_v3	test_space_y2h_v3
9496	12368		testing_y2h_v3	test_space_y2h_v3
9496	12894		testing_y2h_v3	test_space_y2h_v3
9496	13071	0.0	testing_y2h_v3	test_space_y2h_v3
9637	9640		testing_y2h_v1	test_space_y2h_v1
9637	10163		testing_y2h_v1	test_space_y2h_v1
9637	10163		testing_y2h_v3	Lit_BM_13
9637	10163		testing_y2h_v1	Lit_BM_13
9637	10163		testing_y2h_v2	Lit_BM_13
9637	10510		testing_y2h_v1	test_space_y2h_v1
9637	10568		testing_y2h_v1	test_space_y2h_v1
9637	10705		testing_y2h_v1	test_space_y2h_v1
9637	10821		testing_y2h_v1	test_space_y2h_v1
9637	10842		testing_y2h_v1	test_space_y2h_v1
9637	11067		testing_y2h_v1	test_space_y2h_v1
9637	11334		testing_y2h_v1	test_space_y2h_v1
9637	11410	0.0	testing_y2h_v1	test_space_y2h_v1
9637	11723		testing_y2h_v1	test_space_y2h_v1
9637	11738		testing_y2h_v1	test_space_y2h_v1
9637	11751		testing_y2h_v1	test_space_y2h_v1
9637	11817		testing_y2h_v1	test_space_y2h_v1
9637	11895		testing_y2h_v1	test_space_y2h_v1
9637	12624		testing_y2h_v1	test_space_y2h_v1
9637	52682		testing_y2h_v1	test_space_y2h_v1
9637	52993	0.0	testing_y2h_v1	test_space_y2h_v1
9637	53053		testing_y2h_v1	test_space_y2h_v1
9637	53053		testing_y2h_v2	test_space_y2h_v2
9637	54249		testing_y2h_v1	test_space_y2h_v1
9637	70466		testing_y2h_v1	test_space_y2h_v1
9637	71149		testing_y2h_v1	test_space_y2h_v1
9637	71174		testing_y2h_v1	test_space_y2h_v1
9637	71216		testing_y2h_v3	RRS
9637	71216		testing_y2h_v1	RRS
9637	71239		testing_y2h_v1	test_space_y2h_v1
9637	71402		testing_y2h_v1	test_space_y2h_v1
9637	71415		testing_y2h_v1	test_space_y2h_v1
9637	72054	0.0	testing_y2h_v1	test_space_y2h_v1
9637	72152		testing_y2h_v3	Lit_BM_13
9637	72152		testing_y2h_v1	Lit_BM_13
9637	72152		testing_y2h_v2	Lit_BM_13
9637	100015559		testing_y2h_v1	test_space_y2h_v1
9637	100015630		testing_y2h_v1	test_space_y2h_v1
9637	100015985		testing_y2h_v1	test_space_y2h_v1
9650	11007	0.0	testing_y2h_v3	RRS
9650	11007	1.0	testing_y2h_v1	RRS
9806	55378	0.0	testing_y2h_v3	RRS
9806	55378	0.0	testing_y2h_v1	RRS
9806	55378	0.0	testing_y2h_v2	RRS
9837	70216	0.0	testing_y2h_v3	RRS
9837	70216	0.0	testing_y2h_v1	RRS
9837	70216	0.0	testing_y2h_v2	RRS
9846	10876	1.0	testing_y2h_v1	test_space_y2h_v1
9846	11067	0.0	testing_y2h_v1	test_space_y2h_v1
9846	11788	0.0	testing_y2h_v1	test_space_y2h_v1
9846	11789	0.0	testing_y2h_v1	test_space_y2h_v1
9846	12624	1.0	testing_y2h_v1	test_space_y2h_v1
9846	52993	0.0	testing_y2h_v1	test_space_y2h_v1
9846	100015584	1.0	testing_y2h_v1	test_space_y2h_v1
9922	12744		testing_y2h_v3	RRS
9922	12744	0.0	testing_y2h_v1	RRS
9922	12744	0.0	testing_y2h_v2	RRS
9928	11743	0.0	testing_y2h_v3	RRS
9928	11743	0.0	testing_y2h_v1	RRS
