Ensembl_gene_id_a	Ensembl_gene_id_b	in_HuRI	in_test_space	in_Rual	in_Venkatesan	in_Yu	in_Rolland	in_Yang
ENSG00000004975	ENSG00000137135	0	0	1	0	0	0	0
ENSG00000004975	ENSG00000140320	0	0	1	0	0	0	0
ENSG00000004975	ENSG00000140481	0	0	1	0	0	0	0
ENSG00000004975	ENSG00000145365	0	0	1	0	0	0	0
ENSG00000004975	ENSG00000149532	0	0	1	0	0	0	0
ENSG00000004975	ENSG00000151929	0	0	1	0	1	0	0
ENSG00000004975	ENSG00000154124	0	0	1	0	0	0	0
ENSG00000004975	ENSG00000157110	0	0	1	0	0	0	0
ENSG00000004975	ENSG00000159210	0	0	1	0	0	0	0
ENSG00000004975	ENSG00000160062	0	0	1	0	0	0	0
ENSG00000004975	ENSG00000160753	0	0	0	0	1	0	0
ENSG00000004975	ENSG00000161203	0	0	1	0	0	0	0
ENSG00000004975	ENSG00000163530	0	0	1	0	0	0	0
ENSG00000004975	ENSG00000163877	0	0	1	0	0	0	0
ENSG00000004975	ENSG00000166228	0	0	1	0	0	0	0
ENSG00000004975	ENSG00000170967	0	0	1	0	0	0	0
ENSG00000004975	ENSG00000176105	0	0	0	0	1	0	0
ENSG00000004975	ENSG00000187778	0	0	1	0	0	0	0
ENSG00000004975	ENSG00000196150	0	0	1	0	0	0	0
ENSG00000004975	ENSG00000197114	0	0	0	0	1	0	0
ENSG00000004975	ENSG00000197279	0	0	1	0	0	0	0
ENSG00000004975	ENSG00000204859	0	0	0	0	1	0	0
ENSG00000004975	ENSG00000205937	0	0	1	0	0	0	0
ENSG00000004975	ENSG00000206181	0	0	1	0	0	0	0
ENSG00000004975	ENSG00000213923	0	0	1	0	0	0	0
ENSG00000004975	ENSG00000273899	0	0	0	0	1	0	0
ENSG00000004975	ENSG00000283900	0	0	1	0	0	0	0
ENSG00000005075	ENSG00000076604	1	0	0	0	0	0	0
ENSG00000005075	ENSG00000104147	1	0	0	0	0	0	0
ENSG00000005075	ENSG00000122180	1	0	0	0	0	0	0
ENSG00000005075	ENSG00000137575	1	0	0	0	0	0	0
ENSG00000005075	ENSG00000156795	1	0	0	0	0	0	0
ENSG00000005075	ENSG00000167987	1	0	0	0	0	0	0
ENSG00000005075	ENSG00000171453	1	0	0	0	0	1	0
ENSG00000005075	ENSG00000174446	1	0	0	0	0	0	0
ENSG00000005075	ENSG00000248712	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000012779	0	0	0	0	0	1	0
ENSG00000005102	ENSG00000029993	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000031823	0	0	0	0	0	1	0
ENSG00000005102	ENSG00000037965	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000050748	1	0	0	0	0	1	0
ENSG00000005102	ENSG00000051128	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000068305	0	0	0	0	0	0	1
ENSG00000005102	ENSG00000071655	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000077279	1	0	0	0	0	1	0
ENSG00000005102	ENSG00000080561	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000084652	0	0	0	0	0	1	0
ENSG00000005102	ENSG00000089682	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000092208	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000099804	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000100034	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000100395	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000101266	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000101871	0	0	0	0	0	1	0
ENSG00000005102	ENSG00000102119	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000103528	0	0	0	0	0	1	0
ENSG00000005102	ENSG00000104812	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000105650	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000107341	1	0	0	0	0	1	0
ENSG00000005102	ENSG00000108788	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000108861	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000112578	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000115556	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000116922	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000119725	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000121851	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000124357	0	0	0	0	0	1	0
ENSG00000005102	ENSG00000125733	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000127445	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000133488	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000137098	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000137575	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000138964	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000139946	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000140299	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000140553	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000140830	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000140961	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000141543	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000141977	0	0	0	0	0	1	0
ENSG00000005102	ENSG00000144021	0	0	0	0	0	1	0
ENSG00000005102	ENSG00000146063	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000146281	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000147421	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000150636	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000152404	1	0	0	0	0	1	0
ENSG00000005102	ENSG00000154328	1	0	0	0	0	1	0
ENSG00000005102	ENSG00000155329	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000155744	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000155754	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000157500	0	0	0	0	0	1	0
ENSG00000005102	ENSG00000158435	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000163960	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000164008	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000166211	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000167131	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000167515	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000167535	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000172497	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000172530	0	0	0	0	0	0	1
ENSG00000005102	ENSG00000173207	1	0	0	0	0	1	0
ENSG00000005102	ENSG00000174788	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000176148	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000176248	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000176896	0	0	0	0	0	1	0
ENSG00000005102	ENSG00000179046	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000179455	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000179562	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000179933	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000181513	0	0	0	0	0	0	1
ENSG00000005102	ENSG00000181929	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000185133	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000185264	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000185787	0	0	0	0	0	1	0
ENSG00000005102	ENSG00000187778	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000187840	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000188566	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000197256	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000198218	0	0	0	0	0	1	0
ENSG00000005102	ENSG00000198925	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000204279	0	0	0	0	0	1	0
ENSG00000005102	ENSG00000204438	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000214447	1	0	0	0	0	0	0
ENSG00000005102	ENSG00000215114	0	0	0	0	0	1	0
ENSG00000005102	ENSG00000243335	1	0	0	0	0	0	0
ENSG00000005108	ENSG00000012660	1	0	0	0	0	0	0
ENSG00000005108	ENSG00000086159	1	0	0	0	0	0	0
ENSG00000005108	ENSG00000093010	1	0	0	0	0	0	0
ENSG00000005108	ENSG00000105383	1	0	0	0	0	0	0
ENSG00000005108	ENSG00000133800	1	0	0	0	0	0	0
ENSG00000005108	ENSG00000135052	1	0	0	0	0	0	0
ENSG00000005108	ENSG00000160131	1	0	0	0	0	0	0
ENSG00000005108	ENSG00000166257	1	0	0	0	0	0	0
ENSG00000005108	ENSG00000168591	1	0	0	0	0	0	0
ENSG00000005108	ENSG00000169379	1	0	0	0	0	0	0
ENSG00000005108	ENSG00000170509	1	0	0	0	0	0	0
ENSG00000005108	ENSG00000182508	1	0	0	0	0	0	0
ENSG00000005194	ENSG00000106511	0	0	0	0	0	1	0
ENSG00000005194	ENSG00000108010	1	0	1	0	1	1	0
ENSG00000005194	ENSG00000167535	1	0	0	0	0	0	0
ENSG00000005194	ENSG00000188566	1	0	0	0	0	1	0
ENSG00000005238	ENSG00000011243	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000019995	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000036054	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000061455	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000064655	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000066185	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000070778	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000075399	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000076604	1	0	0	0	1	0	0
ENSG00000005238	ENSG00000080561	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000100151	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000102753	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000103423	0	0	0	0	0	1	0
ENSG00000005238	ENSG00000104964	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000107816	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000112214	1	0	0	0	1	0	0
ENSG00000005238	ENSG00000112559	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000112984	0	0	0	0	1	1	0
ENSG00000005238	ENSG00000114107	0	0	0	0	0	1	0
ENSG00000005238	ENSG00000115641	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000120896	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000123349	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000124160	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000127191	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000131737	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000135363	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000136436	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000138443	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000139737	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000140481	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000142347	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000152137	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000156735	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000160207	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000160305	0	0	0	0	0	1	0
ENSG00000005238	ENSG00000163935	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000164591	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000164746	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000165804	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000166323	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000167110	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000167302	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000167306	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000175602	0	0	1	0	0	0	0
ENSG00000005238	ENSG00000179455	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000180938	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000183323	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000183690	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000185272	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000185811	1	0	0	0	1	1	0
ENSG00000005238	ENSG00000186153	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000186925	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000186930	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000186977	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000196911	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000196923	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000197191	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000197343	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000198373	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000198908	1	0	0	0	0	0	0
ENSG00000005238	ENSG00000204713	1	0	0	0	0	1	0
ENSG00000005238	ENSG00000212938	1	0	0	0	0	0	0
ENSG00000005249	ENSG00000072062	1	0	0	0	0	0	0
ENSG00000005249	ENSG00000108599	0	0	0	0	0	0	1
ENSG00000005249	ENSG00000118507	1	0	0	0	0	1	0
ENSG00000005249	ENSG00000120656	1	0	0	0	0	1	0
ENSG00000005249	ENSG00000143369	1	0	0	0	0	0	0
ENSG00000005249	ENSG00000170759	1	0	0	0	0	1	0
ENSG00000005249	ENSG00000179841	1	0	0	0	0	0	0
ENSG00000005249	ENSG00000186471	1	0	0	0	0	0	0
ENSG00000005249	ENSG00000187699	1	0	0	0	0	0	0
ENSG00000005436	ENSG00000100109	1	0	0	0	0	0	0
ENSG00000005448	ENSG00000149761	1	0	0	0	0	0	0
ENSG00000005483	ENSG00000105726	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000008517	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000050426	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000069535	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000075415	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000076258	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000077616	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000093010	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000101298	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000103034	0	1	0	0	0	0	0
ENSG00000005486	ENSG00000105701	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000108788	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000114062	0	1	0	0	0	0	0
ENSG00000005486	ENSG00000120329	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000125995	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000126768	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000129473	1	1	0	0	0	0	0
ENSG00000005486	ENSG00000132313	1	1	0	0	0	0	0
ENSG00000005486	ENSG00000134321	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000135093	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000136305	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000137404	1	1	0	0	0	0	0
ENSG00000005486	ENSG00000139637	1	1	0	0	0	0	0
ENSG00000005486	ENSG00000139973	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000140905	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000143158	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000144810	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000156469	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000161055	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000165948	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000166797	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000167081	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000167107	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000167721	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000169599	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000171552	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000173269	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000174917	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000175229	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000177427	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000177673	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000178726	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000178952	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000184047	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000188001	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000196312	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000197102	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000204183	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000204370	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000204427	1	1	0	0	0	0	0
ENSG00000005486	ENSG00000270170	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000275663	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000276410	1	0	0	0	0	0	0
ENSG00000005486	ENSG00000278540	0	1	0	0	0	0	0
ENSG00000005486	ENSG00000278619	1	0	0	0	0	0	0
ENSG00000005812	ENSG00000100151	1	0	0	0	0	0	0
ENSG00000005812	ENSG00000166037	1	0	0	0	0	0	0
ENSG00000005812	ENSG00000175806	1	0	0	0	0	0	0
ENSG00000006007	ENSG00000100652	1	0	0	0	0	0	0
ENSG00000006015	ENSG00000112559	1	0	1	1	0	0	0
ENSG00000006015	ENSG00000158301	1	0	0	0	0	0	0
ENSG00000006015	ENSG00000184033	1	0	0	0	0	0	0
ENSG00000006015	ENSG00000185247	1	0	0	0	0	0	0
ENSG00000006015	ENSG00000197172	1	0	0	0	0	0	0
ENSG00000006015	ENSG00000268651	1	0	0	0	0	0	0
ENSG00000006042	ENSG00000069849	1	0	0	0	0	0	0
ENSG00000006042	ENSG00000104969	1	0	0	0	0	0	0
ENSG00000006042	ENSG00000135052	1	0	0	0	0	0	0
ENSG00000006042	ENSG00000148175	1	0	0	0	0	0	0
ENSG00000006042	ENSG00000157303	1	0	0	0	0	0	0
ENSG00000006042	ENSG00000169562	1	0	0	0	0	0	0
ENSG00000006042	ENSG00000185499	1	0	0	0	0	0	0
ENSG00000006062	ENSG00000127191	0	0	0	0	0	1	0
ENSG00000006062	ENSG00000131323	1	0	0	0	0	0	0
ENSG00000006125	ENSG00000072364	0	0	0	0	0	1	0
ENSG00000006125	ENSG00000072958	0	0	1	0	0	0	0
ENSG00000006125	ENSG00000076242	1	0	1	0	0	0	0
ENSG00000006125	ENSG00000079337	0	0	0	0	0	1	0
ENSG00000006125	ENSG00000100348	1	0	0	0	0	1	0
ENSG00000006125	ENSG00000108771	0	0	1	0	0	0	0
ENSG00000006125	ENSG00000124733	0	0	1	0	0	0	0
ENSG00000006125	ENSG00000128408	0	0	1	0	0	0	0
ENSG00000006125	ENSG00000129354	0	0	1	0	0	1	0
ENSG00000006125	ENSG00000131931	0	0	1	0	0	1	0
ENSG00000006125	ENSG00000136888	0	0	1	0	0	0	0
ENSG00000006125	ENSG00000137486	1	0	0	0	0	0	0
ENSG00000006125	ENSG00000137822	0	0	1	0	0	0	0
ENSG00000006125	ENSG00000138750	1	0	1	0	0	0	0
ENSG00000006125	ENSG00000150783	1	0	0	0	0	0	0
ENSG00000006125	ENSG00000154359	1	0	0	0	0	0	0
ENSG00000006125	ENSG00000155754	1	0	0	0	0	0	0
ENSG00000006125	ENSG00000157191	0	0	1	0	0	0	0
ENSG00000006125	ENSG00000157827	1	0	0	0	0	0	0
ENSG00000006125	ENSG00000157978	1	0	1	0	0	0	0
ENSG00000006125	ENSG00000160201	1	0	0	0	0	1	0
ENSG00000006125	ENSG00000161203	0	0	1	0	0	0	0
ENSG00000006125	ENSG00000166848	0	0	1	0	0	0	0
ENSG00000006125	ENSG00000168542	1	0	0	0	0	0	0
ENSG00000006125	ENSG00000169100	0	0	0	0	0	1	0
ENSG00000006125	ENSG00000182481	0	0	0	0	0	1	0
ENSG00000006125	ENSG00000183508	0	0	1	0	0	0	0
ENSG00000006125	ENSG00000189367	0	0	1	0	0	0	0
ENSG00000006125	ENSG00000196313	1	0	1	0	0	0	0
ENSG00000006125	ENSG00000197256	1	0	0	0	0	0	0
ENSG00000006125	ENSG00000204099	1	0	0	0	0	1	0
ENSG00000006125	ENSG00000204438	1	0	0	0	0	0	0
ENSG00000006125	ENSG00000204538	1	0	0	0	0	0	0
ENSG00000006125	ENSG00000260220	1	0	0	0	0	0	0
ENSG00000006125	ENSG00000263001	1	0	0	0	0	0	0
ENSG00000006125	ENSG00000275895	1	0	0	0	0	1	0
ENSG00000006194	ENSG00000072201	1	0	0	0	0	0	0
ENSG00000006194	ENSG00000083838	0	0	1	0	0	0	0
ENSG00000006194	ENSG00000089916	1	0	0	0	0	1	0
ENSG00000006194	ENSG00000090487	0	0	1	0	0	0	0
ENSG00000006194	ENSG00000107882	0	0	1	0	0	0	0
ENSG00000006194	ENSG00000118898	1	0	0	0	0	0	0
ENSG00000006194	ENSG00000143156	0	0	1	0	0	0	0
ENSG00000006194	ENSG00000146063	1	0	1	0	0	0	0
ENSG00000006194	ENSG00000171222	1	0	1	0	0	0	0
ENSG00000006194	ENSG00000172638	0	0	1	0	0	0	0
ENSG00000006194	ENSG00000175895	0	0	1	0	0	0	0
ENSG00000006194	ENSG00000176049	1	0	0	0	0	0	0
ENSG00000006194	ENSG00000176444	0	0	0	0	0	1	0
ENSG00000006194	ENSG00000179335	0	0	0	0	0	1	0
ENSG00000006194	ENSG00000182318	1	0	0	0	0	0	0
ENSG00000006194	ENSG00000197279	1	0	0	0	0	0	0
ENSG00000006194	ENSG00000198420	0	0	0	0	0	1	0
ENSG00000006327	ENSG00000158014	1	0	0	0	0	1	0
ENSG00000006327	ENSG00000212899	1	0	0	0	0	0	0
ENSG00000006453	ENSG00000115365	1	0	0	0	0	0	0
ENSG00000006453	ENSG00000151929	1	0	0	0	0	0	0
ENSG00000006453	ENSG00000175866	1	0	0	0	0	0	0
ENSG00000006453	ENSG00000197191	1	0	0	0	0	0	0
ENSG00000006534	ENSG00000080561	1	0	0	0	0	0	0
ENSG00000006534	ENSG00000094796	0	0	0	0	0	1	0
ENSG00000006534	ENSG00000131737	1	0	0	0	0	0	0
ENSG00000006534	ENSG00000187766	1	0	0	0	0	1	0
ENSG00000006534	ENSG00000188581	1	0	0	0	0	0	0
ENSG00000006534	ENSG00000197191	1	1	0	0	0	0	0
ENSG00000006534	ENSG00000204889	0	0	0	0	0	1	0
ENSG00000006534	ENSG00000205439	1	0	0	0	0	0	0
ENSG00000006534	ENSG00000212899	1	0	0	0	0	0	0
ENSG00000006534	ENSG00000221837	0	0	0	0	0	1	0
ENSG00000006534	ENSG00000221880	1	0	0	0	0	0	0
ENSG00000006534	ENSG00000241123	0	0	0	0	0	1	0
ENSG00000006534	ENSG00000244537	0	0	0	0	0	1	0
ENSG00000006534	ENSG00000254997	1	0	0	0	0	0	0
ENSG00000006534	ENSG00000264343	0	0	0	0	0	1	0
ENSG00000006534	ENSG00000271383	0	0	0	0	0	1	0
ENSG00000006534	ENSG00000272804	0	0	0	0	0	1	0
ENSG00000006606	ENSG00000007372	1	0	0	0	0	0	0
ENSG00000006606	ENSG00000114529	1	0	0	0	0	0	0
ENSG00000006611	ENSG00000119326	0	0	0	0	0	1	0
ENSG00000006611	ENSG00000120328	1	0	0	0	0	0	0
ENSG00000006611	ENSG00000124074	1	0	0	0	0	0	0
ENSG00000006611	ENSG00000136238	0	0	0	0	0	1	0
ENSG00000006611	ENSG00000151338	0	0	0	0	0	1	0
ENSG00000006611	ENSG00000162409	1	0	0	0	0	0	0
ENSG00000006611	ENSG00000175311	1	0	0	0	0	0	0
ENSG00000006634	ENSG00000097046	1	0	0	0	0	0	0
ENSG00000006638	ENSG00000007952	1	0	0	0	0	0	0
ENSG00000006638	ENSG00000028116	1	0	0	0	0	0	0
ENSG00000006638	ENSG00000102383	1	0	0	0	0	0	0
ENSG00000006638	ENSG00000133065	1	0	0	0	0	0	0
ENSG00000006638	ENSG00000134531	1	0	0	0	0	0	0
ENSG00000006638	ENSG00000159346	1	0	0	0	0	0	0
ENSG00000006638	ENSG00000165474	1	0	0	0	0	0	0
ENSG00000006638	ENSG00000169903	1	0	0	0	0	0	0
ENSG00000006638	ENSG00000177917	1	0	0	0	0	0	0
ENSG00000006638	ENSG00000178776	1	0	0	0	0	0	0
ENSG00000006638	ENSG00000182544	1	0	0	0	0	0	0
ENSG00000006638	ENSG00000204979	1	0	0	0	0	0	0
ENSG00000006638	ENSG00000205060	1	0	0	0	0	0	0
ENSG00000006659	ENSG00000026025	1	0	0	0	0	0	0
ENSG00000006659	ENSG00000068354	1	0	0	0	0	0	0
ENSG00000006659	ENSG00000072201	0	0	0	0	0	1	0
ENSG00000006659	ENSG00000076382	1	0	0	0	0	1	0
ENSG00000006659	ENSG00000080561	1	0	0	0	0	1	0
ENSG00000006659	ENSG00000100151	1	0	0	0	0	0	0
ENSG00000006659	ENSG00000106541	0	1	0	0	0	0	0
ENSG00000006659	ENSG00000107960	0	1	0	0	0	0	0
ENSG00000006659	ENSG00000113595	1	0	0	0	0	0	0
ENSG00000006659	ENSG00000116147	0	0	0	0	0	1	0
ENSG00000006659	ENSG00000117475	1	1	0	0	0	0	0
ENSG00000006659	ENSG00000124429	1	0	0	0	0	0	0
ENSG00000006659	ENSG00000125775	0	0	0	0	0	1	0
ENSG00000006659	ENSG00000129474	1	0	0	0	0	0	0
ENSG00000006659	ENSG00000130475	1	0	0	0	0	1	0
ENSG00000006659	ENSG00000131095	1	0	0	0	0	1	0
ENSG00000006659	ENSG00000132570	1	0	0	0	0	0	0
ENSG00000006659	ENSG00000143382	0	0	0	0	0	1	0
ENSG00000006659	ENSG00000145358	1	1	0	0	0	0	0
ENSG00000006659	ENSG00000145861	1	0	0	0	0	0	0
ENSG00000006659	ENSG00000148341	1	0	0	0	0	0	0
ENSG00000006659	ENSG00000155367	1	0	0	0	0	0	0
ENSG00000006659	ENSG00000155749	1	0	0	0	0	0	0
ENSG00000006659	ENSG00000160062	1	0	0	0	0	0	0
ENSG00000006659	ENSG00000161405	0	1	0	0	0	1	0
ENSG00000006659	ENSG00000162924	0	0	0	0	0	1	0
ENSG00000006659	ENSG00000167302	1	0	0	0	0	0	0
ENSG00000006659	ENSG00000167604	1	0	0	0	0	0	0
ENSG00000006659	ENSG00000167858	1	0	0	0	0	0	0
ENSG00000006659	ENSG00000171345	1	0	0	0	0	0	0
ENSG00000006659	ENSG00000172349	1	0	0	0	0	0	0
ENSG00000006659	ENSG00000172530	1	0	0	0	0	1	0
ENSG00000006659	ENSG00000173757	1	1	0	0	0	0	0
ENSG00000006659	ENSG00000176390	1	0	0	0	0	1	0
ENSG00000006659	ENSG00000183246	1	0	0	0	0	0	0
ENSG00000006659	ENSG00000183621	1	0	0	0	0	0	0
ENSG00000006659	ENSG00000185418	1	0	0	0	0	0	0
ENSG00000006659	ENSG00000196628	0	0	0	0	0	1	0
ENSG00000006659	ENSG00000196924	1	0	0	0	0	1	0
ENSG00000006659	ENSG00000197079	1	0	0	0	0	0	0
ENSG00000006659	ENSG00000197343	1	0	0	0	0	0	0
ENSG00000006659	ENSG00000197951	1	0	0	0	0	0	0
ENSG00000006659	ENSG00000204713	1	0	0	0	0	1	0
ENSG00000006659	ENSG00000206052	1	0	0	0	0	0	0
ENSG00000006659	ENSG00000234616	1	0	0	0	0	0	0
ENSG00000006659	ENSG00000269964	1	0	0	0	0	0	0
ENSG00000006704	ENSG00000115806	1	0	0	0	0	0	0
ENSG00000006704	ENSG00000178988	1	0	0	0	0	0	0
